material_id,formula,bl_mean,bl_min,bl_max,bl_std,coord_num,bandwidth_W,uw_ratio,distortion,frac_octahedral,n_tm_sites,total_magnetization,num_magnetic_sites,is_magnetic,formation_energy_per_atom,energy_above_hull,nsites,volume_per_atom,density,nelements,band_gap,efermi,is_mott,is_mott_uw
mp-cqkza,Nd16(Mo3O8)7,2.0906960688894434,1.991056032959357,2.198094585856052,0.0436029802800488,4.857142857142857,2.229031024126121,1.9907028766885155,0.0059189554370967,0.0476190476190476,42,20.0000002,42,1,-2.523396768279569,0.223613106989247,186,13.625525280350328,6.8385670190242696,3,1.055599999999999,4.99224625,0,1
mp-bhbel,Rb4(Mo7Se8)3,2.617914531607993,2.542718928256109,2.6881678574031564,0.0276175959824172,3.2857142857142856,0.9599611726154575,4.828015839601015,,0.0,42,0.001387899999999,0,0,-0.87406376012755,0.01464559,98,24.7570048978819,5.819860075371295,3,0.0,3.54337377,0,1
mp-bgzuj,Rb4Mo21S25,2.4930632976466587,2.4072590428675995,2.6381174747052833,0.05791896995008,4.571428571428571,1.4729966123625595,3.007375692819798,,0.0,42,0.0049691,0,0,-1.022409289349999,0.017925638150004,100,21.899094097091833,4.7895813118103145,3,0.0,4.30266039,0,1
mp-bhcop,Cs5Mo21Se23,2.619477716985225,2.543510319882649,2.648361282681375,0.0183349676781523,2.5714285714285716,0.7515858775874963,6.096490184789742,,0.0,42,0.457194699999999,0,0,-0.9045509433098392,0.000101158571426,98,26.091687021885537,5.838672330395419,3,0.0,3.60813638,0,1
mp-bmmoh,K5(Mo6S7)4,2.4693416337403353,2.362240479456968,2.623186079933629,0.0625428212565047,4.5,1.4814528141612404,3.0006755178936,,0.0,24,0.193412,0,0,-0.638399397587716,0.264673564561416,57,20.757899559157977,4.765868814147757,3,0.0,5.46024003,0,1
mp-cqkan,Rb6Mo27S31,2.5095019151390825,2.401503361658432,2.6485935504308973,0.0582334874402625,4.444444444444445,1.4153976475775905,3.138487880543681,,0.0,54,0.0093674,0,0,-1.023770601835936,0.012160809804685,128,22.225605036071503,4.783027589126549,3,0.0,4.24300366,0,1
mp-bgiiy,Rb5Mo27Se31,2.616630185621298,2.540770316450738,2.682415519092238,0.0282798388779075,3.3333333333333335,0.9746302614442532,4.722534245572922,,0.0,54,0.0646732,0,0,-0.873360422145337,0.01427402412698,126,24.59604084947577,5.856950752232087,3,0.0,3.61543929,0,1
mp-crylo,Ca33Mo27O80,2.080483111017755,1.937730530986931,2.1694759464579825,0.0584103112837109,5.111111111111111,2.368716966109235,1.8563183803059895,0.0232557301960407,0.1111111111111111,27,60.0,27,1,-2.482204300214285,0.164876074758926,140,13.773297638392544,4.47191551807213,3,0.0,4.2140729,0,1
mp-crykd,BiMo30(PbS10)4,2.4811569207845987,2.3864517683528734,2.588745901903167,0.056949639485745,5.0,1.6269980847391563,2.6920998794703244,,0.0,30,0.1430627,0,0,-0.919479439466666,0.042613624533333,75,19.06064690987876,6.038581926329775,4,0.0,6.17757849,0,1
mp-bmzys,Nd4Mo31O56,2.0687390557347674,1.8697133134916823,2.2265190762047595,0.0522627023193559,5.225806451612903,2.4486416095831647,1.799934275166904,0.0165206762254714,0.2258064516129032,31,12.0000998,31,1,-1.7566829624175822,0.344701174560443,91,11.651319138769006,6.964773579698851,3,0.399799999999999,5.92100218,0,1
mp-bodwz,Nd4Mo31O56,2.109188974124246,1.879549466277984,2.2772294120809913,0.0537964733013963,5.225806451612903,2.3525834813881543,1.867403495151073,0.0189981501787419,0.2258064516129032,31,78.000008,34,1,-1.866009644395605,0.235374492582421,91,13.997356142635017,5.797437664614684,3,0.8903999999999991,4.64407087,0,1
mp-blfoy,La5(Mo16O27)2,2.1340806702168233,1.9749088145793632,2.25445885995803,0.0413806412874026,5.0625,2.22745360429224,1.9819053497128185,0.0225409743939409,0.125,64,5.980527,64,1,-1.852779946208791,0.237948757829668,182,14.234173914159843,5.933661099273073,3,0.0487,5.17199476,0,1
mp-bnvrz,Pr5(Mo16O27)2,2.1322018094527264,1.963788255100786,2.2447177943931576,0.0418307192107439,5.0625,2.232997628357749,1.9796931743394433,0.0318945010675977,0.125,64,5.9906209,64,1,-1.815830051190476,0.248730402321426,182,14.094782289729006,6.005303098342859,3,0.038599999999999,4.71734622,0,1
mp-bnvss,Nd5(Mo16O27)2,2.132647560915112,1.9603550060434984,2.2511818187464105,0.0424147405880137,5.0625,2.2320861855659535,1.9802600989508023,0.0322971285809012,0.125,64,9.9829539,64,1,-1.814595104752747,0.27897765416209,182,14.090913877766983,6.028541603837105,3,0.035999999999999,4.7100227,0,1
mp-cqmwg,Rb8Mo33S37,2.518486956431759,2.405055312422288,2.6485320810991726,0.0558974737426381,4.363636363636363,1.3799491319917956,3.218224206106065,,0.0,66,0.057590999999999,0,0,-1.025117783301281,0.00799086176282,156,22.68357321517952,4.726538335160504,3,0.0,4.12861977,0,1
mp-behtc,Ho5(Mo3S4)12,2.4888955192595996,2.4075572955405065,2.5954949775168723,0.0616921380664652,5.0,1.617335574512646,2.7082735594924303,,0.0,36,0.3245077,0,0,-0.97763631209741,0.029478596666663,89,18.47656604674923,5.874657546421296,3,0.0,6.02406497,0,1
mp-bmzto,Sm5(Mo3Se4)12,2.596867195327528,2.5225914759939987,2.6968089814411456,0.0498485433126728,4.0,1.1876242331047493,3.688073199514531,,0.0,72,0.2354916,0,0,-0.7732014348174011,0.047408241165751,178,21.189950071905777,7.040228170779924,3,0.0,5.1079758,0,1
mp-bmzzj,Pr5(Mo3Se4)12,2.5958849398353476,2.518591454008983,2.69198154035515,0.049324363075607,4.0,1.188494016651834,3.6853659875762257,,0.0,72,0.241811399999999,0,0,-0.7784781387734101,0.041110452436797,178,21.404021937413184,6.928617729608728,3,0.0,5.09062864,0,1
mp-bnamd,Sn5(Mo3S4)12,2.476294675702526,2.394706266844574,2.5709555555146,0.052832713585036,5.0,1.6330447810460609,2.682153935047193,,0.0,36,0.0031301,0,0,-0.723698882247191,0.057899581292137,89,19.036337907580272,5.475405225609623,3,0.0,6.00430471,0,1
mp-bnaby,K7(Mo9S11)4,2.4862068422280976,2.394091897858092,2.6548213085644625,0.0553694764374797,4.666666666666667,1.5110514278678555,2.92359091656082,,0.0,72,0.0158749,0,0,-0.8788045220689611,0.029487991781607,174,21.06215256739888,4.656439811952759,3,0.0,4.48926518,0,1
mp-bmmxd,K9(Mo6S7)8,2.471038655254229,2.3379305295236383,2.6677440030481505,0.0689905266600133,3.625,1.1930673301355916,3.759279265211429,,0.0,48,3.211688199999999,20,1,-0.455338579612835,0.436439148672567,113,20.69588567689718,4.7946900377797785,3,0.0,5.23931903,0,1
mp-crqvm,Na17(Mo15S19)4,2.501179591432111,2.4062848743769436,2.620192294769552,0.058448431431348,4.8,1.5360867648848768,2.869139544041791,,0.0,60,2.5678394,8,1,-1.007681796689204,0.0,153,20.23992630670588,4.6030622807909065,3,0.0,4.57287832,0,1
mp-bh,Ru,2.64542642820174,2.6454254654131453,2.645428294591952,1.3199583557239742e-06,6.0,1.7147068004631092,,4.703438839968012e-07,1.0,2,7e-07,0,0,0.0,0.0,2,13.551176835248535,12.384952650363957,1,0.0,8.37185573,0,0
mp-muh,Ru,2.6809092831431607,2.6809089485092423,2.680909889732469,3.5186874044937297e-07,12.0,3.339235160424945,,,0.0,1,2.4e-06,0,0,0.130959694999997,0.130959694999997,1,13.624838331770707,12.3179944873115,1,0.0,8.10673116,0,0
mp-bmgos,In3Ru,2.685797690218072,2.6857976902180676,2.685797690218078,2.6345447196287845e-15,2.0,0.5545151286176484,,,0.0,4,0.0008813,0,0,-0.235669520000001,0.0003034275,16,23.123222319621625,7.998560893480224,2,0.2095,7.32291182,0,0
mp-fupud,RuCl3,2.377704476337998,2.3774954975690457,2.3778895093526584,0.0001617433579631,6.0,2.1225870061378735,,5.8593984529256555e-05,1.0,4,4.0005589,2,1,-0.975664244999999,0.02946166125,16,25.327532083354267,3.399896572158983,2,0.0,1.68261377,0,0
mp-lmg,Si2Ru,2.514826032695624,2.514826032695624,2.514826032695624,4.440892098500626e-16,8.0,2.5299042690469125,,,0.0,1,7.499999999999998e-06,0,0,-0.434303043750001,0.127437294583332,3,14.596411406749246,5.962762948946892,2,0.0,9.55700682,0,0
mp-biopm,In3Ru,2.672748635713845,2.65508497439466,2.6905503361863152,0.0175616076329064,4.0,1.1200309056371998,,,0.0,4,0.0,0,0,-0.235972947500002,0.0,16,22.581462336900593,8.190457243982019,2,0.229,7.304156,0,0
mp-bmgka,Ga3Ru,2.5102607971949693,2.429974840608456,2.5725027873157056,0.0634320091080568,8.0,2.544004174332353,,,0.0,4,0.0,0,0,-0.400380674374999,0.0,16,17.58562434711692,7.323652110869979,2,0.378699999999999,3.88447869,0,0
mp-bft,RuO2,1.968926059890264,1.9362631272423207,1.9852575262142351,0.0230961811687998,6.0,3.096732680768508,,0.0110594749470558,1.0,2,1e-07,0,0,-1.457661898333333,0.0,6,10.41926440857591,7.0691471835481,2,0.0,4.57067993,0,0
mp-cflvu,Al2Ru,2.5839535733219563,2.583952284367614,2.5839548622759763,9.114282419847332e-07,8.0,2.3963517692352267,,,0.0,1,0.0,0,0,-0.7613669216666681,0.019733673333332,3,13.70632056939457,6.260821543423772,2,0.0,8.98310684,0,0
mp-cbc,Zn3Ru,2.6275655532191085,2.5969442782383787,2.6581887404417235,0.0306206049664834,8.0,2.3184076821289032,,,0.0,2,4e-07,0,0,-0.1515198325,0.0,8,13.500047972779075,9.142065344478814,2,0.0,4.18463884,0,0
mp-bxgkw,Be3Ru,2.38140496129402,2.238069754264417,2.453074606719543,0.1013532968802657,12.0,4.256021916208064,,,0.0,1,1e-07,0,0,-0.334430163749999,0.0,4,9.388402108765392,5.6645934488037195,2,0.0,5.56722773,0,0
mp-cjmhj,P4Ru,2.395433881223042,2.373533147070954,2.4324530677221294,0.0263225500716473,6.0,2.092033637399865,,0.0103027087741857,1.0,2,0.0,0,0,-0.498539590380951,0.016163946333334,10,15.447183650722971,4.836651900698551,2,0.733699999999999,7.96040176,0,0
mp-beubd,RuF5,1.8911323388018697,1.81437624318784,2.0198019032715706,0.0883587042549574,6.0,3.3765350521787294,,0.0436864824854792,1.0,8,24.0000008,8,1,-1.872036438333334,0.0,48,13.35925746089158,4.061710740004784,2,0.710199999999999,-2.2327293,0,0
mp-cdlmg,RuF4,1.9408496090488765,1.8369506557426067,1.995873898217834,0.0733244281433344,6.0,3.199821685159588,,0.03560290031835,1.0,2,4.0,6,1,-1.8842842629999992,0.0,10,12.686488029743304,4.635184231260965,2,0.1813,-0.15343898,0,0
mp-cpdcy,RuF3,2.2087211812464167,1.8991098266982591,2.676410603313067,0.3364427696347932,6.0,2.61870137773978,,0.1411644595117958,1.0,2,6.0016917,2,1,-1.558044417499999,0.259604985000001,8,21.31516140148041,3.078483088484703,2,0.291599999999999,-1.76661632,0,0
mp-bfdic,RuO4,1.6885489991225624,1.688338914803548,1.6887613795595469,0.0001132840067594,4.0,2.8058384240293353,,,0.0,2,0.0,0,0,-1.181791856499999,0.00018182525,10,15.093881260009232,3.631951168929951,2,2.3853,-2.78554631,0,0
mp-bgmrl,RuCl3,2.377002528235383,2.3766833684011854,2.3774773170084473,0.0002072123875913,6.0,2.12384086181742,,7.971527975462056e-05,1.0,6,6.095032,6,1,-0.976113427916666,0.029012478333332,24,26.393084847286815,3.262634512399371,2,0.0,1.35056454,0,0
mp-crkas,RuRh4,2.6828423383193445,2.682842102111177,2.682842810735678,3.3404879251402514e-07,4.0,1.11147496289449,,1.1739199783108853e-07,0.3333333333333333,3,0.0002524,0,0,0.013253403333331,0.013549185999998,5,14.183273544985031,12.004916811807648,2,0.0,6.9783865,0,0
mp-crqlo,IrRu,2.6962859221341797,2.6962855,2.6962861332012693,2.9849394086944276e-07,6.0,1.650628569409792,,1.043742371495512e-07,1.0,2,1e-07,0,0,-0.018448662499999,0.036133686666666,2,13.932293166906751,17.47790243112007,2,0.0,8.77733312,0,0
mp-cewfb,RuC,2.0481567300814447,2.0481562944137743,2.0481569479152824,3.080635604089185e-07,3.0,1.4302925503462092,,,0.0,2,2.96e-05,0,0,0.366133023750002,0.366133023750002,4,10.558683329949512,8.89196664776632,2,0.0,7.98122942,0,0
mp-lfe,RuF3,1.9960098451063504,1.977187404971902,2.0199377229212607,0.0176618921226693,6.0,3.012710994896684,,0.0078922693184407,1.0,2,1.998995799999999,2,1,-1.8176494025,0.0,8,12.19494637812912,5.380783307129731,2,0.0,1.52956172,0,0
mp-crgvr,TcRu,2.6693187681251147,2.669280427796416,2.669395448782511,5.422141283068741e-05,6.0,1.6841484368933068,,1.9151117833720524e-05,1.0,1,3.6200000000000006e-05,0,0,-0.0712581075,0.0,2,13.866461852602406,11.91953345784538,2,0.0,8.01379338,0,0
mp-crjzz,RuRh,2.6581889619276127,2.658188082415174,2.658189401683832,6.219092096687604e-07,6.0,1.6982809791279192,,2.205793622337785e-07,1.0,2,0.0156116,0,0,0.032567702500003,0.033307159166668,2,13.663290106751331,12.394865502120334,2,0.0,7.84041512,0,0
mp-crktz,OsRu,2.664970255861536,2.664931136768967,2.665048494046673,5.532275125792273e-05,6.0,1.689649072601927,,1.9571997089425686e-05,1.0,2,7e-07,0,0,-0.014805672500003,0.0,2,13.84770729701376,17.465527676371828,2,0.0,8.514976560000001,0,0
mp-crvra,Be8Ru,2.4579522547554538,2.3059944066599893,2.5117434291154783,0.0514046916426458,16.0,5.303926831303694,,,0.0,2,0.0028778,0,0,-0.112924064999999,0.092961271944444,18,9.151935324137126,3.491080976226289,2,0.0,4.10106851,0,0
mp-cdllt,IrRu,2.676513268045824,2.6758454558045677,2.677146711339199,0.0005092713771238,6.0,1.6751067628302392,,0.0001858669913052,1.0,2,7e-07,0,0,-0.037187652500001,0.017394696666663,2,13.92363991512364,17.48876458292083,2,0.0,9.25430655,0,0
mp-bhuw,RuCl3,2.357280324749275,2.3566537954210527,2.3578225922199847,0.0002593162009593,6.0,2.159527819518283,,9.841301470392123e-05,1.0,4,2.0806892,2,1,-1.00512590625,0.0,16,23.82233826833875,3.614716092999538,2,0.0,1.10925716,0,0
mp-bhwm,RuBr3,2.501335121849803,2.501335101930634,2.501335131809387,1.4084979357336236e-08,6.0,1.9179508944681103,,5.308943101326455e-09,1.0,2,0.864902,2,1,-0.723299693749999,0.0,8,28.094618023904378,5.035500248771838,2,0.0,0.63148789,0,0
mp-ckudf,Be2Ru,2.5598509026374536,2.5123775386988414,2.6464181519405536,0.0506575557745279,16.0,4.888970340516544,,,0.0,4,0.000226599999999,0,0,-0.332087546666664,0.0,12,9.50813661723198,6.9330389326923285,2,0.0,6.29643391,0,0
mp-bxapq,Tc3Ru,2.6951635748461493,2.694759706984335,2.695415052931915,0.0002836616310038,6.0,1.6520036534591092,,9.827093344537378e-05,1.0,2,0.0,0,0,-0.056913681249998,0.0,8,14.053423637767825,11.670273129720124,2,0.0,8.23704597,0,0
mp-cdlir,RuRh3,2.6730426512830223,2.663337066481634,2.6944976462592147,0.0083825539270789,7.5,2.098432068793287,,9.296404263639973e-06,0.25,8,0.0001052,0,0,0.045083864999998,0.045453593333334,8,13.743157561701423,12.378277865917118,2,0.0,7.44259009,0,0
mp-ceans,Be3Ru,2.3736837669872637,2.358081583814615,2.3896261842463216,0.0154699878597687,12.0,4.260110482815945,,,0.0,2,0.0,0,0,-0.310025887500001,0.024404276249999,8,9.282012134628282,5.729520744930296,2,0.0,5.72050532,0,0
mp-cewcp,RuN,2.1621605177124397,2.1621588518443775,2.1621613506464703,1.17794660310731e-06,6.0,2.566878904521356,,5.136430430182647e-07,1.0,2,0.240809299999999,2,1,0.496986665000001,0.496986665000001,4,10.085255755780086,9.473699062906292,2,0.0,8.52247044,0,0
mp-cgiwj,GeRu,2.4694037258104773,2.4522013710031616,2.475137844079583,0.0099317841786989,4.0,1.3119793382143887,,,0.0,4,0.0,0,0,-0.271320970000001,0.006567479791662,8,14.3254605593623,10.067817368376687,2,0.129099999999999,8.50127745,0,0
mp-hh,SiRu,2.5305563035667005,2.3800091729278217,2.6988617480830537,0.1461426816646144,7.0,2.2077765640860534,,,0.0,4,0.0,0,0,-0.6545326474999981,0.0,8,13.049207272936254,8.217654487757938,2,0.229899999999998,9.86658189,0,0
mp-bofd,P4Ru,2.3763946552925828,2.318700522334445,2.418417507388051,0.0279849082803432,6.0,2.1259742091944873,,0.0100759301373509,1.0,3,0.0,0,0,-0.514703536714284,0.0,15,15.564486193329223,4.800200227408077,2,1.258600000000001,7.72588415,0,0
mp-bqai,P3Ru,2.3772015478528057,2.2948140363095573,2.420904309553677,0.0321044548929446,6.0,2.1247314982545937,,0.0104371413847798,1.0,4,0.0,0,0,-0.591826474732142,0.0,16,15.2634777599613,5.276158455643308,2,1.144599999999999,7.74114088,0,0
mp-ctc,Te2Ru,2.666017312404268,2.666017312404267,2.6660173124042683,3.5904503246247023e-16,6.0,1.6883221392722076,,9.022759187755835e-17,1.0,4,0.0,0,0,-0.394423860000003,0.011694903333335,12,22.24497795799188,8.864926042704688,2,0.114099999999999,7.94867573,0,0
mp-cvy,RuSe2,2.4864082920671855,2.486408292067185,2.4864082920671855,3.625973214694715e-16,6.0,1.9410483573014687,,1.1907114136400862e-16,1.0,4,0.0,0,0,-0.523511360208331,0.0,12,17.745896333006744,8.078168322945961,2,0.313799999999999,5.90710577,0,0
mp-dac,RuS2,2.360153150379695,2.360153150379695,2.3601531503796953,1.9229626863835638e-16,6.0,2.1542736803547564,,4.704029585734921e-17,1.0,4,0.0,0,0,-0.687351060208333,0.0,12,14.875960998402611,6.146853388312788,2,0.6683999999999991,7.57206877,0,0
mp-ner,RuO2,1.982340064069413,1.982340064069411,1.9823400640694169,1.1592328628433335e-15,6.0,3.0536898764570752,,5.227196761536716e-16,1.0,4,1.5e-06,0,0,-1.392823295833332,0.0648386025,12,9.461524890323648,7.78471911265118,2,0.0,5.5904644999999995,0,0
mp-cqozi,Zn6Ru,2.6289448609134367,2.533211643044278,2.698812811563129,0.0530395819614434,8.666666666666666,2.504717687181874,,0.0282047455372704,0.2222222222222222,36,0.0319146,0,0,-0.14389181829365,0.0,252,15.13928621621259,7.733105497848776,2,0.011299999999999,3.50220187,0,0
mp-cqeqi,Al12Ru,2.6095075527495952,2.609272787726469,2.609742317772721,0.0002347650231253,6.0,1.7622362889493188,,8.996525910723253e-05,1.0,4,0.0090922,0,0,-0.057678593653844,0.132495604038462,52,16.459370727536932,3.2970578663846632,2,0.0,7.81623502,0,0
mp-cflti,RuN,1.976388616916407,1.976388616916407,1.9763886169164075,1.1102230246251563e-16,4.0,2.048072372611268,,,0.0,1,0.0003072,0,0,0.079167312499997,0.079167312499997,2,11.885710188859148,8.038617506614047,2,0.0,6.56674827,0,0
mp-cflue,RuC,1.9771706378560252,1.977170637856025,1.9771706378560252,1.1102230246251563e-16,4.0,2.0464525642781615,,,0.0,1,0.0008742,0,0,0.453844466249999,0.453844466249999,2,11.899824648638468,7.88981878190781,2,0.6642,6.09124622,0,0
mp-bfosd,RuO4,1.688601098303613,1.6884652065897268,1.689008773445271,2.0118234165328874e-16,4.0,2.8056654070405616,,,0.0,8,0.0,0,0,-1.181973681749999,0.0,40,15.173684794971702,3.612849510630859,2,2.4654,-2.96590731,0,0
mp-bham,GaRu,2.5993218936338653,2.5993218936338653,2.5993218936338653,0.0,8.0,2.368098992706312,,,0.0,1,5.7100000000000006e-05,0,0,-0.332154692500001,0.000531018749999,2,13.519427576834056,10.488922226551416,2,0.0,6.84169291,0,0
mp-cqbyz,Be3Ru2,2.4657495228390576,2.2398655097903575,2.6890705757111557,0.1334744504369368,9.0,2.960399339586524,,,0.0,16,0.0573495,0,0,0.08298196125,0.381860753249999,40,11.1474719635172,6.827675530863239,2,0.0,5.48896355,0,0
mp-yb,Mg3Ru2,2.537345680339547,2.537345680339539,2.5373456803395524,3.9592248060378676e-15,3.0,0.9319486293399528,,,0.0,8,0.0,0,0,-0.125169126499999,0.0,20,16.463711547930764,5.548439932684171,2,0.0,5.50414856,0,0
mp-bnw,NpRu2,2.615324939886438,2.6153249398864378,2.615324939886438,9.064933036736788e-17,6.0,1.7544053194932978,,1.415022416135366e-17,1.0,4,0.1806523,0,0,0.161578705416654,0.161578705416658,6,16.865557617293256,14.41219520187546,2,0.0,11.08308891,0,0
mp-coe,SmRu2,2.6819217149929986,2.681898684280726,2.681942513429759,9.388743088519962e-06,6.0,1.668357248982046,,2.8644174502041693e-06,1.0,4,0.7608986,4,1,-0.212307083333338,0.024035712500001,6,18.18704028706088,10.728152423146764,2,0.0,5.61785246,0,0
mp-cqn,NdRu2,2.699304217621293,2.699294223429068,2.6993125834906837,6.109431406777779e-06,6.0,1.6469392488426615,,2.126408064478121e-06,1.0,4,0.783630199999999,4,1,-0.143264049166669,0.023165779166664,6,18.542967561971597,10.339604327889727,2,0.0,5.84819148,0,0
mp-xj,CeRu2,2.6617937337684667,2.661791180000048,2.6617967955145656,1.3451793007491946e-06,6.0,1.6936842517209725,,4.688162140424716e-07,1.0,4,0.0007366,0,0,-0.282104381666661,0.0,6,17.780621362961963,10.654473151354765,2,0.0,8.51216981,0,0
mp-bkuzu,GdRu2,2.6678052347435357,2.6631799715872715,2.6710626788155816,0.0020814071304541,6.0,1.686064782933296,,0.0007066706817673,1.0,4,0.763692199999999,6,1,-0.218178453333332,0.0,6,17.901272807380185,11.112452571888968,2,0.0,5.73063331,0,0
mp-crkfk,Ru2W3,2.6127227929608265,2.481599260122237,2.696573465842063,0.0170658537823204,3.066666666666667,0.8893771853330517,,,0.0,30,0.0007084,0,0,0.059230005333332,0.082516478666669,30,15.421957887523408,16.22987018977951,2,0.0,7.5020634,0,0
mp-bgmb,Ge3Ru2,2.498526091909549,2.4008609130556975,2.635102866619789,0.0496002268860383,6.0,1.9149621129583976,,0.0196144921281611,0.25,16,0.0,0,0,-0.333466139749998,0.0,40,15.191765964549464,9.182948736094252,2,0.3814,6.4640004,0,0
mp-bgvo,Si3Ru2,2.4409279646157813,2.323434671768632,2.5756954463335457,0.0644871830987492,6.5,2.1845967302286775,,0.0272305106112021,0.5,16,0.0,0,0,-0.6193566795000011,0.0,40,13.756699318504603,6.914050613111794,2,0.551099999999999,9.27592626,0,0
mp-bmckb,Si3Ru2,2.4704947676852957,2.348142858686679,2.67568593177018,0.0685889222996606,6.5,2.133099525422308,,0.0165961843448365,0.5,16,0.0003292,0,0,-0.384310841749999,0.235045837750002,40,14.09865765984912,6.746352571448937,2,0.020599999999999,9.29652722,0,0
mp-ovp,SiRu2,2.5109022925323012,2.443091384687788,2.6953788945262818,0.0681197637082492,4.5,1.4276539134200996,,,0.0,8,2e-07,0,0,-0.399369942499999,0.036985155833331,12,13.037116125345824,9.774616645836296,2,0.0,9.1108581,0,0
mp-bgkt,PRu2,2.387269112377992,2.2648994512378664,2.485886681920056,0.0864925828204248,3.5,1.2388257269028984,,,0.0,8,1e-07,0,0,-0.432611893492063,0.0,12,13.17324987357646,9.794963593596528,2,0.0,9.43634301,0,0
mp-ewekc,Mg(RuO4)2,1.7534301243346686,1.7149791387832765,1.7924208210465142,0.0141594490677898,4.0,2.6044318937618147,,,0.0,2,2.0124814,2,1,-1.470788366818181,0.086294705965905,11,20.495861853281724,2.610557119404253,3,0.0481,-0.7261019400000001,0,0
mp-eweol,Mg(RuO4)2,1.751917887002815,1.7178280298759696,1.7971943004688309,0.0261689134028494,4.0,2.6093874911761508,,,0.0,2,1.9949207,2,1,-1.474989100454544,0.082093972329542,11,19.753605466255085,2.70865074078825,3,0.0,-0.44859331,0,0
mp-cqghf,La3(GaRu)2,2.6332743216428214,2.604816253939599,2.6829096875729275,0.018863206965312,2.3333333333333335,0.6717805341964213,,,0.0,12,0.016961,0,0,-0.500973249761906,0.0,42,23.669329100549017,7.599894184656785,3,0.0,7.26612809,0,0
mp-csxvx,Ru2(CN2)3,2.1085677327710592,1.8874393023650449,2.1557335682916574,0.0989088089929813,6.0,2.719141672547331,,0.0349571302151798,1.0,2,0.0014345,0,0,0.242850973409089,0.24285097340909,11,13.225527017872942,3.677778251145952,3,0.0,2.70062228,0,0
mp-cszmc,Ca(RuN)2,1.998110705444628,1.996522760883828,2.0012864749366863,0.0022456081438498,3.0,1.5028436510814622,,,0.0,2,0.000149799999999,0,0,-0.308658376000001,0.136132279999996,5,12.690179993739774,7.072079307675309,3,0.0,6.66043272,0,0
mp-bgtt,Sm3(Ge2Ru)2,2.4529079042759685,2.432429203473406,2.51064908398168,0.0333709901946795,4.0,1.330343316923982,,,0.0,2,0.0,0,0,-0.7408040950000011,0.011755623333337,9,20.651072594335144,8.432080508257563,3,0.0,5.42307245,0,0
mp-bfuxa,Pr5(RuO6)2,1.9935071451439257,1.9363996361438895,2.0521266726906138,0.0472190252356165,6.0,3.0246557994033645,,0.0195817947549523,1.0,2,5.0000001,2,1,-3.018645168333337,0.0,19,14.842712543248592,6.469189915861359,3,0.192199999999999,3.12214265,0,0
mp-bmirx,Gd5(RuO7)2,1.9406876335859895,1.903472289584893,2.01550732067918,0.0469662706759896,6.0,3.1917372112133133,,0.0228141155204873,1.0,2,38.0000002,7,1,-2.758058599999999,0.090596389940477,21,14.292180467111123,6.707653931262041,3,0.0,1.64590151,0,0
mp-bmnvw,Tb5(RuO6)2,1.9801699407325637,1.9278157681206376,2.0344690236033287,0.0434529333013682,6.0,3.064804169713042,,0.0182488169024762,1.0,2,5.0,2,1,-3.128271257017484,0.0,19,13.18745625844416,7.878226873857618,3,0.0,3.26949476,0,0
mp-pmb,Lu(SiRu)2,2.355206313604917,2.3552027512841054,2.35520981766974,3.468141105191605e-06,4.0,1.4422218576742716,,,0.0,2,0.0,0,0,-0.8671716393333321,0.0,5,16.106933659324937,8.933730788439453,3,0.0,6.78358781,0,0
mp-ciwtl,Ba(SbRu)2,2.604797338138841,2.6047973381388374,2.6047973381388436,3.0103560809240367e-15,4.0,1.1790768382707093,,,0.0,2,0.026147,0,0,-0.5167504860000001,0.030286354799998,5,25.03654599586591,7.733276698629149,3,0.0,6.12688676,0,0
mp-cixtl,Sr(SbRu)2,2.5955104771033537,2.595510477103353,2.595510477103354,5.874748045952208e-16,4.0,1.1875295203295697,,,0.0,2,0.0003504,0,0,-0.5097588859999991,0.022318209636361,5,23.104379864011477,7.665492678431907,3,0.0,6.73165611,0,0
mp-rvu,Er(PRu)2,2.336276715620442,2.336276193961019,2.336277052350921,3.272142210990912e-07,4.0,1.465687640784823,,,0.0,2,1e-07,0,0,-1.030588749857143,0.0,5,15.30780158841784,9.358205359625977,3,0.0,8.26269931,0,0
mp-rvv,Sm(PRu)2,2.344044133146844,2.3440407437682915,2.344047498747281,3.361537900472756e-06,4.0,1.4559900884125043,,,0.0,2,0.0,0,0,-1.027911770857142,0.0,5,16.008540219923027,8.597989513136882,3,0.0,8.02280835,0,0
mp-cqqfp,Rb(AsRu)2,2.4172274584138913,2.4172274584138913,2.417227458413892,4.440892098500626e-16,4.0,1.3691623529036523,,,0.0,2,0.0,0,0,-0.390420132500001,0.0,5,22.87640401507845,6.350687588350371,3,0.0,3.70945932,0,0
mp-cqqxs,K(AsRu)2,2.4129131197522877,2.412913119752287,2.412913119752288,3.592757177872429e-16,4.0,1.3740629114615532,,,0.0,2,4e-07,0,0,-0.39135605445,0.0,5,21.560121425328973,6.024141480127299,3,0.0,3.94907158,0,0
mp-cqrhq,Rb(PRu)2,2.2978913997392945,2.297891399739294,2.297891399739295,3.493055145067339e-16,4.0,1.5150640302480074,,,0.0,2,1e-07,0,0,-0.6218137913571421,0.0,5,21.474464937206186,5.405957942489595,3,0.0,4.45218687,0,0
